2012,2013,2014,2015,2016,2017,2018,2019,2020,Código,Nombre del indicador,Nombre,Fuente,Unidades,Dirección,Observaciones,Datos faltantes,Periodo inicial,Periodo final,Máximo,Mínimo,Máx teórico,Min teórico,Meta PNUD,Meta MML,Periodo meta,Instrumental al territorio,Instrumental a la MML,Instrumental,ODS1,ODS2,ODS meta,Territorio,Abreviatura,control_corrupcion,estado_de_derecho,Meta
0.1281259637614127,0.1281264044358607,0.1281268445112147,0.1281272839873963,0.1294683139578192,0.1144750538772512,0.1102547825574383,0.1,0.1865959353180009,var71,"Número de alumnos por docente, inicial (número de alumnos)","Número de alumnos por docente, inicial (número de alumnos)",Escale - MINEDU,Razón,-,4,,2016,2020,15.43787,13.766799010040367,0.9,0.1,,0.2418781217875264,2030,instrumental,colateral,1,4,,4.c,Lima Metropolitana,doce_incia,0.4314421111815854,0.3855436118025528,0.2418781217875264
0.1117920661377098,0.1117919619446752,0.1117918577145005,0.1117917534472354,0.1210829601327864,0.1177829874237754,0.104466774339312,0.1,0.1156336937939746,var72,"Número de alumnos por docente, secundaria (número de alumnos)","Número de alumnos por docente, secundaria (número de alumnos)",Escale - MINEDU,Razón,-,4,,2016,2020,13.41102,13.05759,0.9,0.1,,0.1209391977642267,2030,instrumental,colateral,1,4,,4.c,Lima Metropolitana,doce_secu,0.4314421111815854,0.3855436118025528,0.1209391977642267
0.1805184277133591,0.1778543928468892,0.1748511104789898,0.1714900888045107,0.1610566746163515,0.1716542947944419,0.1461838564956815,0.1314094992088024,0.1,var73,"Número de alumnos por docente, primaria (número de alumnos) ","Número de alumnos por docente, primaria (número de alumnos) ",Escale - MINEDU,Razón,-,4,,2016,2020,16.81887036945285,15.31244,0.9,0.1,,0.3672650538841459,2030,instrumental,colateral,1,4,,4.c,Lima Metropolitana,doce_prim,0.4314421111815854,0.3855436118025528,0.3672650538841459
0.1658143242306664,0.1658143451286413,0.1658143659776065,0.1705882352941176,0.1,0.1941176470588235,0.1470588235294118,0.2176470588235294,0.165814490036805,var74,Víctimas de feminicidio (casos determinados),Víctimas de feminicidio (casos determinados),"Ministerio Público, Ministerio de la Mujer y Poblaciones Vulnerables (MIMP), Policía Nacional del Perú (PNP) e Instituto Nacional de Estadística e Informática. Tomado INEI",Número,-,4,,2015,2019,34.0,29.0,0.9,0.1,,0.9,2030,instrumental,instrumental,1,5,16.0,5.2,Provincia de Lima,victi_femi,0.4314421111815854,0.3855436118025528,0.9
0.8072,0.8096,0.808,0.8200000000000001,0.8272,0.8295155756942384,0.8255851758898157,0.8283533888561921,0.8343498284033615,var75,Mujeres de 15 a 49 años de edad que han sufrido violencia física infligida por el esposo o conviviente en los últimos 12 meses anteriores a la encuesta,Mujeres de 15 a 49 años de edad que han sufrido violencia física infligida por el esposo o conviviente en los últimos 12 meses anteriores a la encuesta,ENDES - INEI,Porcentaje,-,8,,2011,2019,12.0,8.810553038220199,0.9,0.1,0.9,,2030,instrumental,instrumental,1,5,16.0,5.2,Lima Metropolitana,muje_viole,0.4314421111815854,0.3855436118025528,0.9
0.6568627450980392,0.5862745098039216,0.6254901960784314,0.6882352941176471,0.7509803921568627,0.7666666666666667,0.7509803921568627,0.1,0.0990009043153099,var76,"Casos intervenidos  por el delito de trata de personas, según distrito fiscal","Casos intervenidos  por el delito de trata de personas, según distrito fiscal",Ministerio Público - Sistema de Información de Apoyo al Trabajo Fiscal (SIATF) y el Sistema de Gestión Fiscal (SGF).,Número,-,10,,2009,2019,102.0,11.0,0.9,0.1,,0.9,2030,instrumental,instrumental,1,5,16.0,5.2,Provincia de Lima,trata_pers,0.4314421111815854,0.3855436118025528,0.9
0.8289594213829403,0.828959449661447,0.8088000000000001,0.8368000000000001,0.8507198773435855,0.8232,0.8272,0.8272,0.828959640636878,var77,Adolescentes (15-19 años) que ya son madres o que están embarazadas por primera vez.,Madres adolescentes o embarazadas por primera vez,ENDES INEI,Porcentaje,-,5,,2014,2019,11.4,6.160015332051823,0.9,0.1,,0.87536,2030,instrumental,colateral,1,5,,5.3,Provincia de Lima,adole_emba,0.4314421111815854,0.3855436118025528,0.87536
0.6829286353563617,0.6785926767587614,0.6922828279783908,0.6800853756389716,0.6839380124795154,0.6857888689092719,0.6947288691012963,0.6880544657067336,0.6862067344414982,var79,Mujeres y hombres sin ingresos propios mujeres,Mujeres y hombres sin ingresos propios mujeres,ENAHO - INEI,Porcentaje,-,10,,2009,2019,27.67591540515482,25.65889136233796,0.9,0.1,,0.6928,2030,instrumental,colateral,0,5,,5.4,Provincia de Lima,muje_sinin,0.4314421111815854,0.3855436118025528,0.6928
0.3671999999999999,0.396,0.296,0.4552,0.3848,0.408,0.4144,0.396,0.4181682545057894,var81,Proporción de mujeres en cargos directivos,Proporción de mujeres en cargos directivos,ODS - INEI,Porcentaje,+,12,,2007,2019,44.4,8.5,0.9,0.1,0.4552,,2030,instrumental,instrumental,0,5,,5.5,Lima Metropolitana,muje_direc,0.4314421111815854,0.3855436118025528,0.4552
0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3888888888888889,var83,Mujeres en el parlamento,Mujeres en el parlamento,Jurado Nacional de Elecciones,Número,+,9,,2011,2020,13.0,12.0,0.9,0.1,,0.4555555555555556,2030,instrumental,colateral,0,5,,5.5,Provincia de Lima,muje_parl,0.4314421111815854,0.3855436118025528,0.4555555555555556
0.1930232558139535,0.1930232558139535,0.1930232558139535,0.1186046511627907,0.1186046511627907,0.1186046511627907,0.1186046511627907,0.1186046511627907,0.1186046511627907,var85,Mujeres alcaldesas,Mujeres alcaldesas,Jurado Nacional de Elecciones,Número,+,9,,2011,2020,5.0,1.0,0.9,0.1,,0.2860465116279069,2030,instrumental,instrumental,0,5,,5.5,Provincia de Lima,muje_alcal,0.4314421111815854,0.3855436118025528,0.2860465116279069
0.3227642276422764,0.3227642276422764,0.3227642276422764,0.3699186991869919,0.3699186991869919,0.3699186991869919,0.3699186991869919,0.3975609756097561,0.3975609756097561,var87,Regidoras elegidas por distritos,Regidoras elegidas por distritos,Jurado Nacional de Elecciones,Número,+,13,,2007,2020,183.0,137.0,0.9,0.1,,0.4300813008130081,2030,instrumental,instrumental,0,5,,5.5,Provincia de Lima,muje_regi,0.4314421111815854,0.3855436118025528,0.4300813008130081
0.3713714737438056,0.3946044751465422,0.4239613446347748,0.4280681050102257,0.4354667042230463,0.3971283094738362,0.4088894310981811,0.4071890405229197,0.41536,var92,Tasa de informalidad de mujeres,Tasa de informalidad de mujeres,ENAHO - INEI,Porcentaje,-,11,,2009,2020,70.58936310892572,58.066661972119206,0.9,0.1,,0.4591999999999999,2030,instrumental,instrumental,0,5,,5.a,Provincia de Lima,info_muje,0.4314421111815854,0.3855436118025528,0.4591999999999999
0.4088718475096948,0.4180481100260603,0.4344951656259411,0.4534478754323536,0.4839306974144141,0.4822599682177546,0.4871997702417664,0.4933162040364478,0.3634848668010343,var95,Ingreso promedio real mensual proveniente del trabajo de mujeres,Ingreso promedio real mensual proveniente del trabajo de mujeres,ENAHO - INEI,soles,+,11,,2009,2020,1342.106,899.0848,0.9,0.1,,0.7070863124609409,2030,instrumental,instrumental,0,5,,5.a,Provincia de Lima,ingre_muje,0.4314421111815854,0.3855436118025528,0.7070863124609409
0.554533863441269,0.5980833992237747,0.6387590106441652,0.6744685503317199,0.6970413578595527,0.6917752831679114,0.685211875422037,0.7025724322709269,0.6624,var98,Proporción de mujeres ocupadas con seguro de salud,Proporción de mujeres ocupadas con seguro de salud,ENAHO - INEI,Porcentaje,+,11,,2009,2020,75.32155403386585,48.74453706789958,0.9,0.1,,0.9,2030,instrumental,instrumental,1,5,,5.a,Provincia de Lima,muje_segur,0.4314421111815854,0.3855436118025528,0.9
0.559776742861119,0.5695678506251105,0.583905920543919,0.5752366617700421,0.6140605048472162,0.6560764355557358,0.6823419346200027,0.7090113592463633,0.7200000000000001,var100,Proporción de mujeres y hombres que usan Internet,Proporción de mujeres y hombres que usan Internet,ENAHO - INEI,Porcentaje,+,11,,2009,2020,77.5,50.44926070149577,0.9,0.1,,0.86,2030,instrumental,colateral,1,5,9.0,5.b,Provincia de Lima,pobl_inter,0.4314421111815854,0.3855436118025528,0.86
0.5260946424121129,0.5399124129440626,0.5579438912130954,0.5579471422873467,0.5908042867482326,0.6310499871276518,0.6587345924884194,0.6894858266672531,0.696,var101,Proporción de mujeres que usan Internet,Proporción de mujeres que usan Internet,ENAHO - INEI,Porcentaje,+,11,,2009,2020,74.5,45.09848284022526,0.9,0.1,,0.86,2030,instrumental,colateral,1,5,,5.b,Provincia de Lima,muje_inter,0.4314421111815854,0.3855436118025528,0.86
0.8533049017873395,0.8568,0.86,0.864,0.8744,0.8632000000000001,0.8728,0.8744,0.89056,var106,Proporción de población con acceso al servicio de agua,Proporción de población con acceso al servicio de agua,ENAHO - INEI,Porcentaje,+,7,,2013,2020,98.82,94.6,0.9,0.1,,0.9,2030,instrumental,colateral,1,6,11.0,6.1,Provincia de Lima,acces_agua,0.4314421111815854,0.3855436118025528,0.9
0.8391328069319002,0.8328,0.8368,0.8552000000000001,0.864,0.8568,0.8664,0.8704,0.85136,var107,Proporción de población con acceso al servicio de saneamiento,Proporción de población con acceso al servicio de saneamiento,ENAHO - INEI,Porcentaje,+,7,,2013,2020,96.3,91.6,0.9,0.1,,0.9,2030,instrumental,colateral,1,6,11.0,6.2,Provincia de Lima,acces_sanea,0.4314421111815854,0.3855436118025528,0.9
0.147216,0.259024,0.307632,0.323008,0.413088,0.415856,0.433488,0.44384,0.4614894770691666,var108,Generación de agua residual en Lima Metropolitana tratadas (litros/segundo),Generación de agua residual en Lima Metropolitana tratadas (litros/segundo),Servicio de Agua Potable y Alcantarillado de Lima (SEDAPAL) - Gerencia de Gestión de Aguas Residuales,Razón,+,9,,2010,2019,21490.0,2754.0,0.9,0.1,0.5702303549836785,,2030,instrumental,instrumental,1,6,11.0,6.3,Lima Metropolitana,agua_trata,0.4314421111815854,0.3855436118025528,0.5702303549836785
0.26456,0.4711999999999999,0.67616,0.6883999999999999,0.7203200000000001,0.8173600000000001,0.81624,0.7772333593683314,0.7302596898082925,var109,Proporción de aguas residuales tratadas por las EPS,Proporción de aguas residuales tratadas por las EPS,SINIA - MINAM,Porcentaje,+,9,,2009,2018,89.67,20.02,0.9,0.1,0.9,,2030,instrumental,colateral,1,6,11.0,6.3,Lima,agua_resid,0.4314421111815854,0.3855436118025528,0.9
0.8992000000000001,0.8976000000000001,0.8976000000000001,0.8984,0.8976000000000001,0.8976000000000001,0.8976000000000001,0.8976000000000001,0.89832,var110,Proporción de la población que tiene acceso a la electricidad,Proporción de la población que tiene acceso a la electricidad,ODS - INEI,Porcentaje,+,12,,2007,2019,99.9,98.9,0.9,0.1,0.9,,2030,instrumental,instrumental,1,7,11.0,7.1,Provincia de Lima,acces_elect,0.4314421111815854,0.3855436118025528,0.9
0.8744,0.8816,0.888,0.8824,0.8896000000000001,0.8912000000000001,0.8944,0.896,0.8939199999999999,var111,Proporción de la población cuya fuente primaria de energía para cocinar consiste en combustible y tecnologías limpios,Proporción de la población cuya fuente primaria de energía para cocinar consiste en combustible y tecnologías limpios,ODS - INEI,Porcentaje,+,12,,2007,2019,99.5,90.6,0.9,0.1,0.9,,2030,instrumental,colateral,1,7,11.0,7.1,Provincia de Lima,ener_limp,0.4314421111815854,0.3855436118025528,0.9
0.113833312013306,0.1148250362028198,0.1153971949957902,0.1159191642113961,0.1160726385458442,0.116210906994177,0.1171021604512242,0.1172114276235705,0.1173459217921433,var112,PBI a Valores a Precios Constantes de 2007 (miles de soles Valores a Precios Constantes de 2007),PBI a Valores a Precios Constantes de 2007 (miles de soles Valores a Precios Constantes de 2007),INEI,Soles,+,12,,2007,2019,17290789.0,11404858.0,0.9,0.1,,0.5,2030,instrumental,colateral,0,8,,8.1,Lima Metropolitana,pbi_ocup,0.4314421111815854,0.3855436118025528,0.5
0.62,0.7320000000000001,0.6679999999999999,0.5439999999999999,0.504,0.4760000000000001,0.632,0.52,0.5518453256815334,var114,Tasa de crecimiento anual del PBI real por persona ocupada,Tasa de crecimiento anual del PBI real por persona ocupada,ODS - INEI,Tasa,+,79,,1940,2019,7.2,-1.7,0.9,0.1,0.64,,2030,instrumental,colateral,0,8,,8.2,Lima,cre_pbioc,0.4314421111815854,0.3855436118025528,0.64
0.8455894526502935,0.8523547017484593,0.8554327759633064,0.848086686060183,0.8459963864687791,0.8449119312737347,0.8467788070920815,0.8473551428758848,0.77264,var117,Tasa de ocupación ,Tasa de ocupación ,ENAHO - INEI,Porcentaje,+,12,,2007,2019,94.42909699541327,84.08,0.9,0.1,,0.86,2030,instrumental,instrumental,0,8,,8.2,Lima Metropolitana,tasa_ocup,0.4314421111815854,0.3855436118025528,0.86
0.4204533942941491,0.4278066734988146,0.4595584332554209,0.4512177136673182,0.47043631507203,0.4464417973415909,0.4445032440303101,0.4305001931941135,0.43688,var118,Tasa de empleo informal,Tasa de empleo informal,ENAHO - INEI,Porcentaje,-,11,,2008,2019,66.41140275427959,53.695460615996254,0.9,0.1,0.5488,,2030,instrumental,instrumental,1,8,,8.2,Provincia de Lima,tasa_info,0.4314421111815854,0.3855436118025528,0.5488
0.8455894526502935,0.8523547017484593,0.8554327759633064,0.8480866860601829,0.845996386468779,0.8449119312737347,0.8467788070920816,0.8473551428758848,0.846620073205429,var119,Tasa de PEA desocupada,Tasa de PEA desocupada,Encuesta permanente de trabajo,Porcentaje,-,12,,2007,2019,8.398851403383247,5.570903004586718,0.9,0.1,,0.86072,2030,instrumental,colateral,0,8,,8.2,Lima Metropolitana,pea_deso,0.4314421111815854,0.3855436118025528,0.86072
0.4224,0.4304,0.4608000000000001,0.4536000000000001,0.472,0.448,0.4464,0.432,0.4275661499247434,var120,Proporción de empleo informal en el sector no agrícola,Proporción de empleo informal en el sector no agrícola,ODS - INEI,Porcentaje,-,12,,2007,2019,66.8,53.5,0.9,0.1,0.71216,,2030,instrumental,instrumental,1,8,,8.3,Provincia de Lima,info_noagr,0.4314421111815854,0.3855436118025528,0.71216
0.86,0.8623999999999999,0.8608,0.8592,0.8472,0.8464,0.8496,0.8488,0.77264,var121,Tasa de desempleo en el área urbana,Tasa de desempleo en el área urbana,ODS - INEI,Porcentaje,-,12,,2007,2019,15.92,4.7,0.9,0.1,0.8744,,2030,instrumental,instrumental,0,8,,8.5,Lima Metropolitana,dese_urba,0.4314421111815854,0.3855436118025528,0.8744
0.776,0.7560000000000001,0.7575999999999999,0.7368,0.7615999999999999,0.744,0.7464000000000001,0.7544000000000001,0.7569600000000001,var122,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación","Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",ODS - INEI,Porcentaje,-,11,,2008,2019,20.4,15.5,0.9,0.1,0.8280000000000001,,2030,instrumental,instrumental,1,8,,8.6,Provincia de Lima,ninis,0.4314421111815854,0.3855436118025528,0.8280000000000001
0.8176,0.8208000000000001,0.8448000000000001,0.8480000000000001,0.8536,0.8480000000000001,0.8352,0.8432000000000001,0.8487133835053626,var124,"Proporción de niños, niñas y adolescents de 5 a 17 años en actividad económica","Proporción de niños, niñas y adolescents de 5 a 17 años en actividad económica",ODS - INEI,Porcentaje,-,7,,2012,2019,10.3,5.8,0.9,0.1,0.872,,2030,instrumental,colateral,1,8,,8.7,Provincia de Lima,traba_infan,0.4314421111815854,0.3855436118025528,0.872
0.2312933837882355,0.2257136423385692,0.2259742395338298,0.2204512395841091,0.2150364323776356,0.2116729240212116,0.21059392501608,0.2064032827958209,0.2120188,var125,Proporción del empleo del sector manufacturero en relación al empleo total,Proporción del empleo del sector manufacturero en relación al empleo total,ENAHO - INEI,Porcentaje,+,13,,2007,2020,17.128488560260912,13.300410349477623,0.9,0.1,0.268,,2030,instrumental,colateral,0,9,,9.2,Lima Metropolitana,manu_empl,0.4314421111815854,0.3855436118025528,0.268
0.3568,0.3528,0.3568,0.3608,0.3623999999999999,0.3576,0.3552,0.3575122419425156,0.3572124386343276,var126,Proporción correspondiente a las industrias a pequeña escala del valor añadido total,Proporción correspondiente a las industrias a pequeña escala del valor añadido total,Sistema de monitoreo y seguimiento de los indicadores de los ODS,Porcentaje,+,11,,2007,2018,34.2,31.4,0.9,0.1,0.4123042784355677,,2030,instrumental,colateral,0,9,,9.3,Nacional,peque_valor,0.4314421111815854,0.3855436118025528,0.4123042784355677
0.2208,0.224,0.2272,0.2216,0.22,0.2152,0.2152,0.2125536540473795,0.2104399316034815,var127,Proporción de las industrias a pequeña escala que han obtenido un préstamo o una línea de crédito,Proporción de las industrias a pequeña escala que han obtenido un préstamo o una línea de crédito,Superintendencia de Banca y Seguros y AFP - INEI,Porcentaje,+,11,,2007,2018,22.1,14.4,0.9,0.1,0.2768,,2030,instrumental,colateral,1,9,,9.3,Nacional,peque_cred,0.4314421111815854,0.3855436118025528,0.2768
0.10024,0.1004,0.10064,0.10064,0.10056,0.10056,0.10064,0.1008,0.1005601976315322,var128,Porcentaje del gastos en investigación y desarrollo como proporción del PBI,Porcentaje del gastos en investigación y desarrollo como proporción del PBI,Ministerio de Economía y Finanzas. INEi,Porcentaje,+,7,,2012,2019,0.1,0.03,0.9,0.1,0.10192,,2030,instrumental,colateral,1,9,,9.5,Nacional,iyd_pbi,0.4314421111815854,0.3855436118025528,0.10192
0.2048,0.2088,0.2168,0.2176,0.2224,0.216,0.2184,0.216,0.2221751822553699,var129,Porcentaje del valor agregado de actividades de tecnología mediana y alta en el valor,Porcentaje del valor agregado de actividades de tecnología mediana y alta en el valor,INEI,Porcentaje,+,11,,2008,2019,15.3,12.6,0.9,0.1,0.274,,2030,instrumental,colateral,1,9,,9.b,Nacional,agre_tecno,0.4314421111815854,0.3855436118025528,0.274
0.204,0.2018181818181818,0.1778181818181818,0.1792727272727272,0.1901818181818182,0.1465454545454545,0.185090909090909,0.1698181818181818,0.1642848420024165,var130,Tasa de crecimiento del gasto real promedio per cápita mensual del 40% más pobre de la población,Tasa de crecimiento del gasto real promedio per cápita mensual del 40% más pobre de la población,ODS - INEI,Tasa,+,11,,2008,2019,6.3,-3.6,0.9,0.1,0.2185454545454545,,2030,instrumental,instrumental,0,10,,10.1,Provincia de Lima,cgast_pobr,0.4314421111815854,0.3855436118025528,0.2185454545454545
0.7535999999999999,0.76,0.76,0.7792,0.768,0.768,0.7664,0.7568,0.56688,var131,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,ODS - INEI,Porcentaje,-,11,,2008,2019,41.64,15.1,0.9,0.1,0.8284,,2030,instrumental,instrumental,0,10,,10.2,Provincia de Lima,pob_medi,0.4314421111815854,0.3855436118025528,0.8284
0.7304,0.7336,0.7288,0.7328,0.7024,0.7360000000000001,0.7984,0.7632,0.7589098934429259,var132,Proporción de población de 18 y más años de edad que señalan que en los últimos cinco años se han sentido maltratadas o han intentado discriminarlas,Proporción de población de 18 y más años de edad que señalan que en los últimos cinco años se han sentido maltratadas o han intentado discriminarlas,ODS - INEI,Porcentaje,-,7,,2012,2019,24.7,12.7,0.9,0.1,0.9,,2030,instrumental,instrumental,0,10,16.0,10.3,Provincia de Lima,pobl_malt,0.4314421111815854,0.3855436118025528,0.9
0.6648,0.6576000000000001,0.6656000000000001,0.6728,0.6792,0.6656000000000001,0.6799999999999999,0.6848000000000001,0.6851016625878401,var136,"Proporción de la población urbana que vive en barrios marginales, asentamientos improvisados o viviendas inadecuadas","Proporción de la población urbana que vive en barrios marginales, asentamientos improvisados o viviendas inadecuadas",ENAHO - INEI,Porcentaje,-,9,,2010,2019,31.7,26.9,0.9,0.1,,0.9,2030,instrumental,instrumental,1,11,,11.1,Provincia de Lima,marg_urba,0.4314421111815854,0.3855436118025528,0.9
0.5812574286363784,0.5578558492136253,0.5366795222119485,0.5176336637090705,0.499642076495907,0.4803591439898393,0.4640688710828028,0.4471726662581726,0.430722536223497,var137,Parque automotor en circulación,Parque automotor en circulación,MTC - Compendio Estadístico 2020 INEI,Número,-,8,,2011,2019,1982650.0,1395576.0,0.9,0.1,,0.3348413850300643,2030,colateral,colateral,0,11,,11.2,Departamento de Lima,paq_auto,0.4314421111815854,0.3855436118025528,0.3348413850300643
0.1455451072108196,0.1592453983082287,0.1959999999999999,0.1,0.3400000000000001,0.4991300556661301,0.5837565554268395,0.7131203261027729,0.7768847389425357,var139,Tasa de crecimiento promedio anual de la población censada,Tasa de crecimiento promedio anual de la población censada,"Censos Nacionales de Población y Vivienda 1940, 1961, 1972, 1981, 1993, 2007 y 2017. INEI",Tasa,-,79,73.0,1940,2019,5.0,1.1679979618576697,0.9,0.1,,0.7928000000000001,2030,instrumental,colateral,0,11,,11.3,Departamento de Lima sin Callao,creci_pobl,0.4314421111815854,0.3855436118025528,0.7928000000000001
0.8822783122939176,0.8778023147384454,0.8228534236718789,0.7535473856860305,0.6927505558627759,0.6135485436364763,0.5160925055334199,0.4661505331083754,0.4073258338752197,var140,Densidad poblacional por años censal,Densidad poblacional por años censal,"Censos Nacionales de Población y Vivienda 1940, 1961, 1972, 1981, 1993, 2007 y 2017. INEI",Razón,-,79,72.0,1940,2019,3276.7554100064585,215.0952841328132,0.9,0.1,0.2947087002465658,,2030,instrumental,colateral,1,11,,11.3,Departamento de Lima sin Callao,dens_pobl,0.4314421111815854,0.3855436118025528,0.2947087002465658
0.1,0.8129943502824859,0.8096045197740114,0.8457627118644068,0.5192090395480226,0.6096045197740112,0.8638418079096045,0.8141242937853107,0.6904408413560383,var141,Viviendas destruidas por emergencia en LM,Viviendas destruidas por emergencia en LM,"Compendio Estadístico del INDECI 2020. En la preparación, Respuesta y Rehabilitación de la GRD. III Información Estadística de Emergencia y Daños Periodo 2003 - 2019",Número,-,16,,2003,2019,708.0,32.0,0.9,0.1,0.8570621468926554,,2030,instrumental,instrumental,1,11,,11.5,Lima Metropolitana,vivi_dest,0.4314421111815854,0.3855436118025528,0.8570621468926554
0.6173222912353348,0.8381642512077295,0.8652173913043478,0.8431331953071084,0.8677018633540373,0.1,0.7564527260179433,0.8036576949620428,0.7040953185966901,var142,Viviendas afectadas por emergencia en LM,Viviendas afectadas por emergencia en LM,"Compendio Estadístico del INDECI 2020. En la preparación, Respuesta y Rehabilitación de la GRD. III Información Estadística de Emergencia y Daños Periodo 2003 - 2019",Número,-,16,,2003,2019,2898.0,38.0,0.9,0.1,0.8518288474810215,,2030,instrumental,instrumental,1,11,,11.5,Lima Metropolitana,vivi_afec,0.4314421111815854,0.3855436118025528,0.8518288474810215
0.6350366000000001,0.6240299,0.6171872,0.6075221,0.5835416000000001,0.5723252000000001,0.5545312,0.5386094,0.523027775345156,var143,Residuos sólidos domiciliarios generados,Residuos sólidos domiciliarios generados,MML - Compendio Estadístico 2020 INEI,Número,-,9,,2010,2019,3613906.0,2503586.0,0.9,0.1,,0.484694,2030,instrumental,instrumental,1,11,,11.6,Provincia de Lima,resid_soli,0.4314421111815854,0.3855436118025528,0.484694
0.3467012,0.3680753,0.3846053,0.4121073,0.4233409,0.434524,0.4489081,0.4654132000000001,0.4779646914622262,var144,Residuos sólidos controlados en los rellenos sanitarios,Residuos sólidos controlados en los rellenos sanitarios,MML - Compendio Estadístico 2020 INEI,Número,+,9,,2010,2019,3654132.0,2058381.0,0.9,0.1,,0.6604494,2030,instrumental,instrumental,1,11,,11.6,Provincia de Lima,resid_contr,0.4314421111815854,0.3855436118025528,0.6604494
0.387397126690098,0.4162815876151505,0.45152,0.4734399999999999,0.54864,0.5875199999999999,0.64736,0.6657599999999999,0.7036629636315013,var145,Gasto municipal per cápita en gestión de residuos sólidos (soles/persona),Gasto municipal per cápita en gestión de residuos sólidos (soles/persona),SINIA - MINAM,Razón,+,5,,2014,2019,70.72,43.94,0.9,0.1,,0.60678710096,2030,instrumental,instrumental,1,11,,11.6,Lima,gasto_resid,0.4314421111815854,0.3855436118025528,0.60678710096
0.4733191413234876,0.5377518557794273,0.6234358430540826,0.6879109225874867,0.7125132555673382,0.6573700954400848,0.5861081654294804,0.5210554783937287,0.4630339708136346,var147,"Promedio de partículas inferiores a 2.5 micras y 10 micras en el aire del Cercado de Lima (PM 2,5)","Promedio de partículas inferiores a 2.5 micras y 10 micras en el aire del Cercado de Lima (PM 2,5)",ODS - INEI,micras,-,9,1.0,2009,2018,94.3,22.1,0.9,0.1,0.7430540827147402,,2030,instrumental,instrumental,1,11,,11.6,Cercado de Lima,pm_2.5,0.4314421111815854,0.3855436118025528,0.7430540827147402
0.48562874251497,0.5191616766467065,0.6479041916167665,0.5994011976047905,0.6329341317365269,0.5730538922155688,0.5191616766467065,0.4775445698803411,0.4336603987403107,var148,Promedio de partículas inferiores a 2.5 micras y 10 micras en el aire del Cercado de Lima (PM 10),Promedio de partículas inferiores a 2.5 micras y 10 micras en el aire del Cercado de Lima (PM 10),ODS - INEI,micras,-,9,,2009,2018,133.6,42.1,0.9,0.1,0.7095808383233533,,2030,instrumental,instrumental,1,11,,11.6,Cercado de Lima,pm_10,0.4314421111815854,0.3855436118025528,0.7095808383233533
0.2129166666666666,0.1770833333333333,0.2170833333333333,0.2,0.2129166666666666,0.2279166666666666,0.1770833333333333,0.1816666666666667,0.1929903261222563,var149,Porcentaje de la población que está satisfecha con la calidad del aire,Porcentaje de la población que está satisfecha con la calidad del aire,Lima Como Vamos,Porcentaje,+,9,,2010,2019,16.510416666666668,9.635416666666666,0.9,0.1,0.2224999999999996,,2030,colateral,instrumental,1,11,,11.6,Lima Metropolitana,calid_aire,0.4314421111815854,0.3855436118025528,0.2224999999999996
0.2183333333333333,0.1720833333333333,0.215,0.1683333333333333,0.20125,0.185,0.1645833333333333,0.1616666666666666,0.1606509192312089,var150,Porcentaje de la población que está satisfecha con los niveles de ruido de la calle,Porcentaje de la población que está satisfecha con los niveles de ruido de la calle,Lima Como Vamos,Porcentaje,+,9,,2010,2019,16.510416666666668,7.708333333333334,0.9,0.1,0.1924999999999999,,2030,colateral,instrumental,1,11,,11.6,Lima Metropolitana,calid_ruido,0.4314421111815854,0.3855436118025528,0.1924999999999999
0.4841666666666667,0.3283333333333333,0.3816666666666667,0.34625,0.395,0.38,0.3995833333333333,0.4,0.3802108529094106,var153,Porcentaje de la población que se siente satisfecho de vivir en Lima,Porcentaje de la población que se siente satisfecho de vivir en Lima,Lima Como Vamos,Porcentaje,+,9,,2010,2019,48.020833333333336,28.541666666666664,0.9,0.1,0.55,,2030,colateral,instrumental,1,11,,11.7,Lima Metropolitana,satis_vida,0.4314421111815854,0.3855436118025528,0.55
0.2408333333333333,0.16875,0.18625,0.1633333333333333,0.1820833333333333,0.1833333333333333,0.1925,0.1908333333333333,0.1910286579730034,var154,Porcentaje de la población que se siente segura viviendo en Lima,Porcentaje de la población que se siente segura viviendo en Lima,Lima Como Vamos,Porcentaje,+,9,,2010,2019,17.708333333333332,7.60812923397603,0.9,0.1,0.23625,,2030,colateral,instrumental,1,11,16.0,11.7,Lima Metropolitana,segur_lima,0.4314421111815854,0.3855436118025528,0.23625
0.3041666666666667,0.25125,0.2908333333333334,0.2608333333333333,0.2729166666666667,0.2570833333333333,0.2295833333333333,0.2320833333333333,0.2195787560861255,var156,Porcentaje de la población que están satisfechos con la cantidad de áreas verdes y árboles,Porcentaje de la población que están satisfechos con la cantidad de áreas verdes y árboles,Lima Como Vamos,Porcentaje,+,9,,2010,2019,33.90625,16.197916666666668,0.9,0.1,0.298125,,2030,colateral,instrumental,1,11,,11.7,Lima Metropolitana,satis_verde,0.4314421111815854,0.3855436118025528,0.298125
